id,department_code,insee_code,zip_code,name,slug,gps_lat,gps_lng
22499,59,59188,59620,Écuélin,ecuelin,50.192269122807,3.8978071929825
22500,59,59189,59114,Eecke,eecke,50.783603673469,2.6029817346939
22501,59,59190,59600,Élesmes,elesmes,50.306159014085,4.0073921126761
22502,59,59191,59127,Élincourt,elincourt,50.042126136364,3.3672790909091
22503,59,59192,59580,Émerchicourt,emerchicourt,50.313942985075,3.2605819402985
22504,59,59193,59320,Emmerin,emmerin,50.590641956522,3.0049591304348
22505,59,59194,59530,Englefontaine,englefontaine,50.191949705882,3.6405869117647
22506,59,59195,59320,Englos,englos,50.627124516129,2.9599220967742
22507,59,59196,59320,Ennetières-en-Weppes,"ennetieres en weppes",50.636113292683,2.937612195122
22508,59,59197,59710,Ennevelin,ennevelin,50.536199059829,3.1300134188034
22509,59,59198,59132,Eppe-Sauvage,"eppe sauvage",50.11426875576,4.1558306912442
22510,59,59199,59169,Erchin,erchin,50.3152288,3.1677012
22511,59,59200,59470,Eringhem,eringhem,50.888015655738,2.3082168852459
22512,59,59201,59320,Erquinghem-le-Sec,"erquinghem le sec",50.61084,2.9344731428571
22513,59,59202,59193,Erquinghem-Lys,"erquinghem lys",50.670738589744,2.8413202564103
22514,59,59203,59171,Erre,erre,50.364854518518,3.3178668148148
22515,59,59204,59213,Escarmain,escarmain,50.225409078947,3.5510678947368
22516,59,59205,59124,Escaudain,escaudain,50.335281891892,3.3423052027027
22517,59,59206,59161,Escaudœuvres,escaudoeuvres,50.192638441558,3.2769736363636
22518,59,59207,59278,Escautpont,escautpont,50.417567636364,3.5624058181818
22519,59,59208,59320,Escobecques,escobecques,50.622716511628,2.9304079069767
22520,59,59209,59127,Esnes,esnes,50.094961181818,3.3131823636364
22521,59,59210,59470,Esquelbecq,esquelbecq,50.895145434783,2.4357916304348
22522,59,59211,59553,Esquerchin,esquerchin,50.384342948718,3.0051019230769
22523,59,59212,59940,Estaires,estaires,50.654833258427,2.7167223595506
22524,59,59213,59400,Estourmel,estourmel,50.151301304348,3.3250523188406
22525,59,59214,59151,Estrées,estrees,50.300590588235,3.0733617647059
22526,59,59215,59990,Estreux,estreux,50.349872666667,3.6022473333333
22527,59,59216,59161,Eswars,eswars,50.215076481481,3.2674959259259
22528,59,59217,59144,Eth,eth,50.32603779661,3.6662301694915
22529,59,59218,59219,Étrœungt,etroeungt,50.063071395349,3.9366262790698
22530,59,59219,59295,Estrun,estrun,50.243406341463,3.2947251219512
22531,59,59220,59155,Faches-Thumesnil,"faches thumesnil",50.59163375,3.0719475
22532,59,59221,59300,Famars,famars,50.313283928571,3.5273709523809
22533,59,59222,59310,Faumont,faumont,50.455396153846,3.1367447435897
22534,59,59223,59550,"Le Favril","le favril",50.090049,3.7154709
22535,59,59224,59247,Féchain,fechain,50.265769821429,3.2124801785714
22536,59,59225,59750,Feignies,feignies,50.296784497608,3.9118
22537,59,59226,59740,Felleries,felleries,50.138087515337,4.0548888957055
22538,59,59227,59179,Fenain,fenain,50.360404146341,3.3010857317073
22539,59,59228,59169,Férin,ferin,50.330561348315,3.0786030337079
22540,59,59229,59610,Féron,feron,50.04910825,4.0223065
22541,59,59230,59680,Ferrière-la-Grande,"ferriere la grande",50.247680578512,3.9938804132231
22542,59,59231,59680,Ferrière-la-Petite,"ferriere la petite",50.240838021978,4.022745054945
22543,59,59232,59570,"La Flamengrie","la flamengrie",50.309763939394,3.7196571212121
22544,59,59233,59440,Flaumont-Waudrechies,"flaumont waudrechies",50.131023653846,3.9713725961538
22545,59,59234,59128,Flers-en-Escrebieux,"flers en escrebieux",50.401587985075,3.0475837313433
22546,59,59236,59267,Flesquières,flesquieres,50.124204851485,3.1188282178218
22547,59,59237,59270,Flêtre,fletre,50.759691142857,2.6398269523809
22548,59,59238,59158,Flines-lès-Mortagne,"flines les mortagne",50.508800081301,3.4916229674797
22549,59,59239,59148,Flines-lez-Raches,"flines lez raches",50.422631538462,3.1829627272727
22550,59,59240,59440,Floursies,floursies,50.185061648352,3.9745836263736
22551,59,59241,59219,Floyon,floyon,50.038917575758,3.8764078787879
22552,59,59242,59550,Fontaine-au-Bois,"fontaine au bois",50.136099450549,3.6407357142857
22553,59,59243,59157,Fontaine-au-Pire,"fontaine au pire",50.125918113208,3.3653611320755
22554,59,59244,59400,Fontaine-Notre-Dame,"fontaine notre dame",50.165581546392,3.1713907216495
22555,59,59246,59222,Forest-en-Cambrésis,"forest en cambresis",50.138850421053,3.5714758947368
22556,59,59247,59510,Forest-sur-Marque,"forest sur marque",50.632866153846,3.1894297435897
22557,59,59249,59610,Fourmies,fourmies,50.010041086957,4.0654163043478
22558,59,59250,59134,Fournes-en-Weppes,"fournes en weppes",50.592569863014,2.8909043835616
22559,59,59251,59530,Frasnoy,frasnoy,50.276271940299,3.6675689552239
22560,59,59252,59236,Frelinghien,frelinghien,50.702965844156,2.9510957142857
22561,59,59253,59970,Fresnes-sur-Escaut,"fresnes sur escaut",50.433982231405,3.5767166942149
22562,59,59254,59234,Fressain,fressain,50.282515555556,3.1914955555556
22563,59,59255,59268,Fressies,fressies,50.248845697674,3.1882581395349
22564,59,59256,59273,Fretin,fretin,50.568468735632,3.1277128735632
22565,59,59257,59249,Fromelles,fromelles,50.609001066667,2.8543364
22566,59,59258,59242,Genech,genech,50.531772406015,3.2177898496241
22567,59,59259,59530,Ghissignies,ghissignies,50.227020833333,3.6178814583333
22568,59,59260,59122,Ghyvelde,ghyvelde,51.051858,2.526616
22569,59,59260,59254,Ghyvelde,ghyvelde,51.0531525,2.5162086
22570,59,59261,59132,Glageon,glageon,50.054440740741,4.0628484444444
22571,59,59262,59270,Godewaersvelde,godewaersvelde,50.792939777778,2.6452744444444
22572,59,59263,59169,Gœulzin,goeulzin,50.318652222222,3.100222962963
22573,59,59264,59600,Gognies-Chaussée,"gognies chaussee",50.319674205607,3.9404285981308
22574,59,59265,59144,Gommegnies,gommegnies,50.267413857143,3.7023052857143
22575,59,59266,59147,Gondecourt,gondecourt,50.544334065934,2.9792107692308
22576,59,59267,59231,Gonnelieu,gonnelieu,50.059819387755,3.16007
22577,59,59268,59253,"La Gorgue","la gorgue",50.629483555556,2.7353125925926
22578,59,59269,59231,Gouzeaucourt,gouzeaucourt,50.054955445545,3.1143898019802
22579,59,59270,59244,Grand-Fayt,"grand fayt",50.113282109375,3.802928828125
22580,59,59271,59760,Grande-Synthe,"grande synthe",51.013852380952,2.3019447619048
22581,59,59272,59153,Grand-Fort-Philippe,"grand fort philippe",51.005380952381,2.0931604761905
22582,59,59273,59820,Gravelines,gravelines,50.99945591623,2.1428814659686
22583,59,59274,59360,"La Groise","la groise",50.075841846154,3.6855646153846
22584,59,59275,59152,Gruson,gruson,50.593451698113,3.2113552830189
22585,59,59276,59287,Guesnain,guesnain,50.346324925373,3.1448770149254
22586,59,59277,59570,Gussignies,gussignies,50.339985673077,3.7484410576923
22587,59,59278,59320,Hallennes-lez-Haubourdin,"hallennes lez haubourdin",50.6100648,2.9554909
22588,59,59279,59250,Halluin,halluin,50.771090864198,3.1256227160494
22589,59,59280,59151,Hamel,hamel,50.282381041667,3.0681727083333
22590,59,59281,59496,Hantay,hantay,50.539717111111,2.8698371111111
22591,59,59282,59670,Hardifort,hardifort,50.817074677419,2.4805248387097
22592,59,59283,59138,Hargnies,hargnies,50.256455362319,3.8434750724638
22593,59,59284,59178,Hasnon,hasnon,50.411385454545,3.3869537190083
22594,59,59285,59198,Haspres,haspres,50.266899736842,3.4115411403509
22595,59,59286,59320,Haubourdin,haubourdin,50.603865333333,2.9858473333333
22596,59,59287,59191,Haucourt-en-Cambrésis,"haucourt en cambresis",50.10599,3.3402319642857
22597,59,59288,59121,Haulchin,haulchin,50.31229125,3.4221055681818
22598,59,59289,59294,Haussy,haussy,50.222161603774,3.4819326415094
22599,59,59290,59440,Haut-Lieu,"haut lieu",50.105166607143,3.9145214285714
22600,59,59291,59330,Hautmont,hautmont,50.24525887931,3.9160229310345
22601,59,59292,59255,Haveluy,haveluy,50.35467,3.4039318811881
22602,59,59293,59660,Haverskerque,haverskerque,50.637813757576,2.5446436969697
22603,59,59294,59268,Haynecourt,haynecourt,50.212612830189,3.1551113207547
22604,59,59295,59190,Hazebrouck,hazebrouck,50.73223890625,2.5377189583333
22605,59,59296,59530,Hecq,hecq,50.181501794872,3.6523294871795
22606,59,59297,59171,Hélesmes,helesmes,50.371020763889,3.3593702777778
22607,59,59299,59510,Hem,hem,50.653975,3.190890945946
22608,59,59300,59247,Hem-Lenglet,"hem lenglet",50.253220253165,3.2275912658228
22609,59,59301,59199,Hergnies,hergnies,50.487518782609,3.5319353478261
22610,59,59302,59195,Hérin,herin,50.356785648148,3.4450215740741
22611,59,59303,59134,Herlies,herlies,50.585333684211,2.8507869736842
22612,59,59304,59147,Herrin,herrin,50.5462,2.9658784210526
22613,59,59305,59470,Herzeele,herzeele,50.885838038462,2.5324219230769
22614,59,59306,59740,Hestrud,hestrud,50.205322545455,4.1439224545455
22615,59,59307,59143,Holque,holque,50.854050227273,2.2061313636364
22616,59,59308,59190,Hondeghem,hondeghem,50.752999866667,2.5184660666667
22617,59,59309,59122,Hondschoote,hondschoote,50.969810198676,2.5862221192053
22618,59,59310,59570,Hon-Hergies,"hon hergies",50.336598358209,3.8117617910448
22619,59,59311,59980,Honnechy,honnechy,50.069911190476,3.4848752380952
22620,59,59312,59266,Honnecourt-sur-Escaut,"honnecourt sur escaut",50.032030079365,3.2017644444444
22621,59,59313,59111,Hordain,hordain,50.26005012987,3.3270593506493
22622,59,59314,59171,Hornaing,hornaing,50.370692765957,3.3361906382979
22623,59,59315,59570,Houdain-lez-Bavay,"houdain lez bavay",50.333183262411,3.787200141844
22624,59,59316,59263,Houplin-Ancoisne,"houplin ancoisne",50.563936615385,3.0012058461539
22625,59,59317,59116,Houplines,houplines,50.684969222222,2.9237978888889
22626,59,59318,59470,Houtkerque,houtkerque,50.884169579439,2.5863935981308
22627,59,59319,59492,Hoymille,hoymille,50.971889058824,2.4504064705882
22628,59,59320,59480,Illies,illies,50.560486363636,2.8293
22629,59,59321,59540,Inchy,inchy,50.122160149254,3.4712465671642
22630,59,59322,59141,Iwuy,iwuy,50.234377216495,3.3324016494845
22631,59,59323,59144,Jenlain,jenlain,50.310366391753,3.6347135051546
22632,59,59324,59460,Jeumont,jeumont,50.289736153846,4.0994368269231
22633,59,59325,59530,Jolimetz,jolimetz,50.230976785714,3.6775042857143
22634,59,59326,59122,Killem,killem,50.958699058824,2.5632447058823
22635,59,59327,59167,Lallaing,lallaing,50.384756238532,3.167499266055
22636,59,59328,59130,Lambersart,lambersart,50.654677666667,3.0262496666667
22637,59,59329,59552,Lambres-lez-Douai,"lambres lez douai",50.353863066667,3.0595843333333
22638,59,59330,59310,Landas,landas,50.471526256684,3.2931175935829
22639,59,59331,59550,Landrecies,landrecies,50.121048915663,3.6907353614458
22640,59,59332,59390,Lannoy,lannoy,50.666494444444,3.2109788888889
22641,59,59333,59219,Larouillies,larouillies,50.036046842105,3.9322094736842
22642,59,59334,59553,Lauwin-Planque,"lauwin planque",50.392109014084,3.0376626760563
22643,59,59335,59226,Lecelles,lecelles,50.477245104167,3.3983099479167
22644,59,59336,59259,Lécluse,lecluse,50.276091538462,3.0287571153846
22645,59,59337,59143,Lederzeele,lederzeele,50.815624210526,2.2876882894737
22646,59,59338,59470,Ledringhem,ledringhem,50.860102,2.45474125
22647,59,59339,59115,Leers,leers,50.681484259259,3.2382177777778
22648,59,59340,59495,Leffrinckoucke,leffrinckoucke,51.040867586207,2.4541790804598
22649,59,59341,59258,Lesdain,lesdain,50.089573134328,3.2730940298507
22650,59,59342,59740,Lez-Fontaine,"lez fontaine",50.172112317073,4.0629804878049
22651,59,59343,59810,Lesquin,lesquin,50.589579888889,3.1164534444445
22652,59,59344,59620,Leval,leval,50.181161832061,3.8309447328244
22653,59,59345,59287,Lewarde,lewarde,50.336609268293,3.1681606097561
22654,59,59346,59260,Lezennes,lezennes,50.610968333333,3.117624
22655,59,59347,59740,Liessies,liessies,50.113445970149,4.0809258208955
22656,59,59348,59111,Lieu-Saint-Amand,"lieu saint amand",50.273182753623,3.3492471014493
22657,59,59349,59191,Ligny-en-Cambrésis,"ligny en cambresis",50.1007248,3.3798809333333
22658,59,59350,59000,Lille,lille,50.6138111,3.0423599
22659,59,59350,59160,Lille,lille,50.6464173,2.9853856
22660,59,59350,59260,Lille,lille,50.6144068,3.1180785
22661,59,59350,59777,Lille,lille,50.6376371,3.0748526
22662,59,59350,59800,Lille,lille,50.6335574,3.0808253
22663,59,59351,59330,Limont-Fontaine,"limont fontaine",50.211058494624,3.9233044086022
22664,59,59352,59126,Linselles,linselles,50.734942014925,3.0708686567164
22665,59,59353,59530,Locquignol,locquignol,50.197397387863,3.7542775197889
22666,59,59354,59182,Loffre,loffre,50.353539310345,3.1731386206897
22667,59,59356,59840,Lompret,lompret,50.663192222222,2.9956997222222
22668,59,59357,59570,"La Longueville","la longueville",50.301845082645,3.8731006198347
22669,59,59358,59630,Looberghe,looberghe,50.908010963855,2.2742851807229
22670,59,59359,59279,Loon-Plage,"loon plage",51.006109803922,2.2013240686275
22671,59,59360,59120,Loos,loos,50.609905294118,3.0202158823529
22672,59,59361,59156,Lourches,lourches,50.310991666667,3.3589592857143
22673,59,59363,59530,Louvignies-Quesnoy,"louvignies quesnoy",50.215257162162,3.6373435135135
22674,59,59364,59830,Louvil,louvil,50.557425192308,3.1892651923077
22675,59,59365,59720,Louvroil,louvroil,50.25775359375,3.9538171875
22676,59,59366,59173,Lynde,lynde,50.72130627451,2.4366704901961
22677,59,59367,59390,Lys-lez-Lannoy,"lys lez lannoy",50.671349761905,3.2197905952381
22678,59,59368,59110,"La Madeleine","la madeleine",50.652703584906,3.0716694339623
22679,59,59369,59233,Maing,maing,50.305381842105,3.4939281578947
22680,59,59370,59600,Mairieux,mairieux,50.309948333333,3.9727234259259
22681,59,59371,59134,"Le Maisnil","le maisnil",50.615727105263,2.8799410526316
22682,59,59372,59127,Malincourt,malincourt,50.03611234375,3.32688015625
22683,59,59374,59440,Marbaix,marbaix,50.12989707483,3.8409596598639
22684,59,59375,59870,Marchiennes,marchiennes,50.412551911765,3.2517796568627
22685,59,59377,59159,Marcoing,marcoing,50.115913076923,3.172096025641
22686,59,59378,59700,Marcq-en-Barœul,"marcq en baroeul",50.675884207317,3.1030603658537
22687,59,59379,59252,Marcq-en-Ostrevent,"marcq en ostrevent",50.28813,3.2354924390244
22688,59,59381,59990,Maresches,maresches,50.292932903226,3.5696943548387
22689,59,59382,59238,Maretz,maretz,50.048808142857,3.4219422857143
22690,59,59383,59770,Marly,marly,50.347859272727,3.5502414545454
22691,59,59384,59550,Maroilles,maroilles,50.136215438596,3.7633485380117
22692,59,59385,59164,Marpent,marpent,50.292181176471,4.0763411764706
22693,59,59386,59520,Marquette-lez-Lille,"marquette lez lille",50.672388947368,3.0539609649123
22694,59,59387,59252,Marquette-en-Ostrevant,"marquette en ostrevant",50.294015068493,3.2716506849315
22695,59,59388,59274,Marquillies,marquillies,50.551036785714,2.8664125892857
22696,59,59389,59241,Masnières,masnieres,50.104718089888,3.2009066292135
22697,59,59390,59176,Masny,masny,50.3437325,3.19626875
22698,59,59391,59172,Mastaing,mastaing,50.30647795082,3.2976701639344
22699,59,59392,59600,Maubeuge,maubeuge,50.287182406417,3.9583152941177
22700,59,59393,59158,Maulde,maulde,50.496797586207,3.4229182758621
22701,59,59394,59980,Maurois,maurois,50.074136,3.459802
22702,59,59395,59360,Mazinghien,mazinghien,50.048951428571,3.5948442857143
22703,59,59396,59570,Mecquignies,mecquignies,50.269396868687,3.8008407070707
22704,59,59397,59470,Merckeghem,merckeghem,50.870318181818,2.2763002272727
22705,59,59398,59710,Mérignies,merignies,50.50933048,3.1141368
22706,59,59399,59270,Merris,merris,50.719266931818,2.6689938636364
22707,59,59400,59660,Merville,merville,50.644635336538,2.6275650961538
22708,59,59401,59270,Méteren,meteren,50.746309447236,2.6779071859297
22709,59,59402,59143,Millam,millam,50.852882021277,2.2540706382979
22710,59,59403,59178,Millonfosse,millonfosse,50.429583367347,3.3749579591837
22711,59,59405,59400,Mœuvres,moeuvres,50.160471975309,3.0708837037037
22712,59,59406,59620,Monceau-Saint-Waast,"monceau saint waast",50.169550594059,3.8545771287129
22713,59,59407,59224,Monchaux-sur-Écaillon,"monchaux sur ecaillon",50.283409324324,3.456147972973
22714,59,59408,59283,Moncheaux,moncheaux,50.457267125,3.089128
22715,59,59409,59234,Monchecourt,monchecourt,50.309893666667,3.2089881666667
22716,59,59410,59370,Mons-en-Barœul,"mons en baroeul",50.64293516129,3.1072558064516
22717,59,59411,59246,Mons-en-Pévèle,"mons en pevele",50.482503196721,3.1036583606557
22718,59,59412,59360,Montay,montay,50.121936818182,3.5331756060606
22719,59,59413,59225,Montigny-en-Cambrésis,"montigny en cambresis",50.090516986301,3.4144712328767
22720,59,59414,59182,Montigny-en-Ostrevent,"montigny en ostrevent",50.369504495413,3.1783555963303
22721,59,59415,59227,Montrécourt,montrecourt,50.229042741935,3.4485743548387
22722,59,59416,59190,Morbecque,morbecque,50.677757622951,2.5298966803279
22723,59,59418,59158,Mortagne-du-Nord,"mortagne du nord",50.500517903226,3.4528882258065
22724,59,59419,59310,Mouchin,mouchin,50.515279081081,3.2961721621622
22725,59,59420,59132,Moustier-en-Fagne,"moustier en fagne",50.094489230769,4.1990364615385
22726,59,59421,59420,Mouvaux,mouvaux,50.7026358,3.1368938
22727,59,59422,59161,Naves,naves,50.201602526316,3.3180657894737
22728,59,59423,59940,Neuf-Berquin,"neuf berquin",50.667019117647,2.6628035294118
22729,59,59424,59330,Neuf-Mesnil,"neuf mesnil",50.265923870968,3.9122603225807
22730,59,59425,59218,Neuville-en-Avesnois,"neuville en avesnois",50.199322212389,3.5856931858407
22731,59,59426,59960,Neuville-en-Ferrain,"neuville en ferrain",50.752172359551,3.1585149438202
22732,59,59427,59239,"La Neuville","la neuville",50.495609583333,3.0576005555556
22733,59,59428,59554,Neuville-Saint-Rémy,"neuville saint remy",50.187476571429,3.2194172857143
22734,59,59429,59293,Neuville-sur-Escaut,"neuville sur escaut",50.290221235955,3.3518183146067
22735,59,59430,59360,Neuvilly,neuvilly,50.134419215686,3.5084218627451
22736,59,59431,59850,Nieppe,nieppe,50.698438679245,2.8214679245283
22737,59,59432,59400,Niergnies,niergnies,50.140963287671,3.2555789041096
22738,59,59433,59143,Nieurlet,nieurlet,50.796492291667,2.2742603125
22739,59,59434,59230,Nivelle,nivelle,50.468026578947,3.455134122807
22740,59,59435,59310,Nomain,nomain,50.5007825,3.2477876315789
22741,59,59436,59670,Noordpeene,noordpeene,50.79453494382,2.3687131460674
22742,59,59437,59139,Noyelles-lès-Seclin,"noyelles les seclin",50.574300645161,3.0198888709677
22743,59,59438,59159,Noyelles-sur-Escaut,"noyelles sur escaut",50.138675568182,3.1771289772727
22744,59,59439,59550,Noyelles-sur-Sambre,"noyelles sur sambre",50.16486631068,3.7930270873786
22745,59,59440,59282,Noyelles-sur-Selle,"noyelles sur selle",50.280324090909,3.3862565151515
22746,59,59441,59570,Obies,obies,50.269590617284,3.7827243209876
22747,59,59442,59680,Obrechies,obrechies,50.22046144,4.03397352
22748,59,59443,59670,Ochtezeele,ochtezeele,50.821305,2.4029274074074
22749,59,59444,59970,Odomez,odomez,50.448923484848,3.5436084848485
22750,59,59445,59132,Ohain,ohain,50.037671881188,4.1342979207921
22751,59,59446,59195,Oisy,oisy,50.350990740741,3.4322604938272
22752,59,59447,59264,Onnaing,onnaing,50.38800225,3.601576125
22753,59,59448,59122,Oost-Cappel,"oost cappel",50.928775409836,2.5883036065574
22754,59,59449,59310,Orchies,orchies,50.47233924812,3.2446954135338
22755,59,59450,59360,Ors,ors,50.107254892086,3.6257374820144
22756,59,59451,59530,Orsinval,orsinval,50.272239666667,3.6302796666667
22757,59,59452,59162,Ostricourt,ostricourt,50.457774519231,3.0304330769231
22758,59,59453,59670,Oudezeele,oudezeele,50.842691262136,2.5089653398058
22759,59,59454,59670,Oxelaëre,oxelaere,50.785107142857,2.46996
22760,59,59455,59295,Paillencourt,paillencourt,50.248769361702,3.2657456382979
22761,59,59456,59146,Pecquencourt,pecquencourt,50.377099888889,3.2211526666667
22762,59,59457,59840,Pérenchies,perenchies,50.668280217391,2.9707417391304
22763,59,59458,59273,Péronne-en-Mélantois,"peronne en melantois",50.564133428571,3.1713697142857
22764,59,59459,59494,Petite-Forêt,"petite foret",50.372359454545,3.4778329090909
22765,59,59461,59244,Petit-Fayt,"petit fayt",50.103855746269,3.822306119403
22766,59,59462,59133,Phalempin,phalempin,50.510634722222,3.0236744444444
22767,59,59463,59284,Pitgam,pitgam,50.921412089552,2.3378485074627
22768,59,59464,59218,Poix-du-Nord,"poix du nord",50.186711481481,3.6189496296296
22769,59,59465,59360,Pommereuil,pommereuil,50.114918776978,3.585445971223
22770,59,59466,59710,Pont-à-Marcq,"pont a marcq",50.519986455696,3.1141140506329
22771,59,59467,59138,Pont-sur-Sambre,"pont sur sambre",50.229486569767,3.842200872093
22772,59,59468,59530,Potelle,potelle,50.23571245283,3.6645360377359
22773,59,59469,59190,Pradelles,pradelles,50.736449677419,2.6022735483871
22774,59,59470,59840,Prémesques,premesques,50.6614,2.9481957692308
22775,59,59471,59990,Préseau,preseau,50.311362166667,3.5741895
22776,59,59472,59288,Preux-au-Bois,"preux au bois",50.163609402985,3.6547705970149
22777,59,59473,59144,Preux-au-Sart,"preux au sart",50.285953586957,3.6953455434783
22778,59,59474,59550,Prisches,prisches,50.076087222222,3.7672449305556
22779,59,59475,59121,Prouvy,prouvy,50.326304761905,3.4569652380952
22780,59,59476,59267,Proville,proville,50.158492058824,3.202277745098
22781,59,59477,59185,Provin,provin,50.512652666667,2.9125073333333
22782,59,59478,59380,Quaëdypre,quaedypre,50.932143303571,2.4622191964286
22783,59,59479,59243,Quarouble,quarouble,50.410156923077,3.6266653254438
22784,59,59480,59269,Quérénaing,querenaing,50.285301111111,3.5090511111111
22785,59,59481,59530,"Le Quesnoy","le quesnoy",50.252571546392,3.6256607216495
22786,59,59482,59890,Quesnoy-sur-Deûle,"quesnoy sur deule",50.714655892857,3.0094201785714
22787,59,59483,59680,Quiévelon,quievelon,50.2351059375,4.0664275
22788,59,59484,59920,Quiévrechain,quievrechain,50.394326724138,3.6629957758621
22789,59,59485,59214,Quiévy,quievy,50.16038972973,3.4217836486486
22790,59,59486,59194,Râches,raches,50.419713695652,3.1344889130435
22791,59,59487,59320,Radinghem-en-Weppes,"radinghem en weppes",50.626046923077,2.9031028846154
22792,59,59488,59554,Raillencourt-Sainte-Olle,"raillencourt sainte olle",50.18691051948,3.1837048051948
22793,59,59489,59283,Raimbeaucourt,raimbeaucourt,50.439160943396,3.1044197169811
22794,59,59490,59177,Rainsars,rainsars,50.068994230769,3.9970296153846
22795,59,59491,59590,Raismes,raismes,50.404214482759,3.4815813793104
22796,59,59492,59161,Ramillies,ramillies,50.206612597403,3.2477831168831
22797,59,59493,59177,Ramousies,ramousies,50.115348208955,4.0386753233831
22798,59,59494,59530,Raucourt-au-Bois,"raucourt au bois",50.208408888889,3.6537455555555
22799,59,59495,59245,Recquignies,recquignies,50.276299166667,4.0510930555556
22800,59,59496,59360,Rejet-de-Beaulieu,"rejet de beaulieu",50.044040978261,3.6433341304348
22801,59,59497,59173,Renescure,renescure,50.731245564516,2.3787966129032
22802,59,59498,59980,Reumont,reumont,50.08532122449,3.4748624489796
22803,59,59499,59122,Rexpoëde,rexpoede,50.93156358209,2.5500180597015
22804,59,59500,59159,Ribécourt-la-Tour,"ribecourt la tour",50.10375789916,3.1313260504202
22805,59,59501,59870,Rieulay,rieulay,50.387073521127,3.2621885915493
22806,59,59502,59277,Rieux-en-Cambrésis,"rieux en cambresis",50.202139263158,3.352684
22807,59,59503,59550,Robersart,robersart,50.156032909091,3.6496536363636
22808,59,59504,59172,Rœulx,roeulx,50.312274464286,3.3290953571429
22809,59,59505,59990,Rombies-et-Marchipont,"rombies et marchipont",50.3709732,3.6496844
22810,59,59506,59730,Romeries,romeries,50.195066,3.548564
22811,59,59507,59790,Ronchin,ronchin,50.607451090909,3.0944389090909
22812,59,59508,59223,Roncq,roncq,50.749557398844,3.119761849711
22813,59,59509,59286,Roost-Warendin,"roost warendin",50.414108240741,3.1007460185185
22814,59,59511,59230,Rosult,rosult,50.451489878788,3.362448
22815,59,59512,59100,Roubaix,roubaix,50.686973680556,3.1803004861111
22816,59,59513,59169,Roucourt,roucourt,50.328186909091,3.1477152727273
22817,59,59514,59131,Rousies,rousies,50.269116455696,3.9997360759494
22818,59,59515,59220,Rouvignies,rouvignies,50.33528880597,3.4427673134328
22819,59,59516,59285,Rubrouck,rubrouck,50.834884772727,2.3605415909091
22820,59,59517,59258,"Les Rues-des-Vignes","les rues des vignes",50.070191009174,3.2304320183486
22821,59,59518,59530,Ruesnes,ruesnes,50.264306875,3.58163453125
22822,59,59519,59226,Rumegies,rumegies,50.49415,3.3558523134328
22823,59,59520,59281,Rumilly-en-Cambrésis,"rumilly en cambresis",50.130669873418,3.2301820253165
22824,59,59521,59554,Sailly-lez-Cambrai,"sailly lez cambrai",50.197345833333,3.1765120833333
22825,59,59522,59390,Sailly-lez-Lannoy,"sailly lez lannoy",50.64438605042,3.2279836134454
22826,59,59523,59262,Sainghin-en-Mélantois,"sainghin en melantois",50.58892483871,3.1616622580645
22827,59,59524,59184,Sainghin-en-Weppes,"sainghin en weppes",50.557707647059,2.8973717647059
22828,59,59525,59177,Sains-du-Nord,"sains du nord",50.089667218935,4.0356601775148
22829,59,59526,59230,Saint-Amand-les-Eaux,"saint amand les eaux",50.442723377193,3.4317627631579
22830,59,59527,59350,Saint-André-lez-Lille,"saint andre lez lille",50.659641894737,3.0462776842105
22831,59,59528,59188,Saint-Aubert,"saint aubert",50.206287297297,3.4149301351351
22832,59,59529,59440,Saint-Aubin,"saint aubin",50.169480926829,3.9085225853659
22833,59,59530,59163,Saint-Aybert,"saint aybert",50.450946055046,3.6512133027523
22834,59,59531,59360,Saint-Benin,"saint benin",50.077538333333,3.5237928571429
22835,59,59532,59820,Saint-Georges-sur-l'Aa,"saint georges sur l aa",50.968709180328,2.1538936065574
22836,59,59533,59292,Saint-Hilaire-lez-Cambrai,"saint hilaire lez cambrai",50.1818125,3.416114
22837,59,59534,59440,Saint-Hilaire-sur-Helpe,"saint hilaire sur helpe",50.148511157895,3.8951594210526
22838,59,59535,59270,Saint-Jans-Cappel,"saint jans cappel",50.771099363636,2.7213992727273
22839,59,59536,59670,Sainte-Marie-Cappel,"sainte marie cappel",50.782065538462,2.5149924615385
22840,59,59537,59213,Saint-Martin-sur-Écaillon,"saint martin sur ecaillon",50.246204333333,3.5175072222222
22841,59,59538,59143,Saint-Momelin,"saint momelin",50.810676454545,2.2432785454546
22842,59,59539,59630,Saint-Pierre-Brouck,"saint pierre brouck",50.893065535714,2.1956026785714
22843,59,59541,59730,Saint-Python,"saint python",50.193763636364,3.4736471428571
22844,59,59542,59620,Saint-Remy-Chaussée,"saint remy chaussee",50.176637804878,3.8820654878049
22845,59,59543,59330,Saint-Remy-du-Nord,"saint remy du nord",50.228969459459,3.899892027027
22846,59,59544,59880,Saint-Saulve,"saint saulve",50.379657685185,3.5566025925926
22847,59,59545,59360,Saint-Souplet,"saint souplet",50.0505319,3.5260205
22848,59,59546,59114,Saint-Sylvestre-Cappel,"saint sylvestre cappel",50.775847974684,2.5486263291139
22849,59,59547,59188,Saint-Vaast-en-Cambrésis,"saint vaast en cambresis",50.193721285714,3.4328084285714
22850,59,59548,59570,Saint-Waast,"saint waast",50.301746091954,3.7478229885057
